"ESTADO","INGRESOS","CASA","PRECIO_DISPOSITIVO","MESES","DURACION","SOBRECARGO","SALDO_RESTANTE","SATISFACCION"
"VINCULADO",1273301,8.67e+08,1734423,9,15.2,53.06838,17.6,3.815833
"VINCULADO",4181361,1.021e+09,1678068,56,0.8,0,3.6,3.488083
"VINCULADO",3828992,7.84e+08,1790379,7,2.7,21.55061,7.9,1.891739
"VINCULADO",7353193,7.9e+08,2133994,48,2.3,239.239,56.9,7.543816
"VINCULADO",7695157,3.33e+08,1882164,29,16.8,0,65.3,3.081484
"RETIRADO",3293724,9.26e+08,733160,25,2.5,61.84514,5.1,1.909116
"RETIRADO",7962673,5.46e+08,995291,23,15.6,194.7042,96.9,7.53203
"RETIRADO",7680295,1.59e+09,926768,7,15.3,100.9713,51.8,8.233487
"RETIRADO",7451705,1.52e+09,390672,40,3.1,257.6676,53.7,8.160722
"RETIRADO",7999699,2.45e+08,2048704,4,14.9,175.8186,53,8.455
"VINCULADO",6557271,5.2e+08,1634255,18,15.8,0,64.2,2.682338
"VINCULADO",1287894,2.78e+08,1686559,19,15.1,0,4,2.998348
"RETIRADO",3887676,8.33e+08,1377804,31,3.2,206.2008,26,8.480374
"RETIRADO",958425,3.15e+08,2354779,40,17,233.5515,15.5,8.642006
"VINCULADO",7742969,8.3e+07,1809421,16,16.9,0,77.5,2.365675
"RETIRADO",6958848,2.05e+08,860889,16,1.8,241.8169,56.6,8.034318
"RETIRADO",7323980,8.3e+07,2940123,0,15.1,128.9826,45.7,8.65433
"VINCULADO",7469065,1.705e+09,2620810,0,14.7,26.89517,53.7,3.354376
"RETIRADO",7670426,1.027e+09,322863,23,14.8,263.8852,89.2,8.281822
"RETIRADO",2542097,5.53e+08,1723828,27,2.2,62.8943,12.7,8.605996
"RETIRADO",7378261,1.373e+09,1130211,50,15.7,301.5724,67.1,8.116379
"VINCULADO",7972395,1.876e+09,1088968,32,16.1,45.51783,103.9,3.898629
"RETIRADO",1095666,5.4e+08,1357981,24,14.2,232.2533,0,8.539556
"VINCULADO",8224268,2.008e+09,1393156,40,2.6,39.59432,70.8,2.639738
"VINCULADO",6875140,1.451e+09,1146714,46,16,29.99088,85.6,2.733969
"RETIRADO",3834496,1.04e+08,1005830,3,4.5,179.7915,2.3,8.31716
"RETIRADO",7715703,8.51e+08,749706,0,17.1,256.5002,68.6,8.108316
"VINCULADO",6694335,9.87e+08,1549577,33,16.2,0,75.7,2.435066
"VINCULADO",6919621,6.68e+08,508478,13,17,0,62.7,2.681243
"RETIRADO",7630260,1.605e+09,2088208,30,15.4,190.2245,63.1,8.42874
"RETIRADO",3189786,7.34e+08,1148440,56,1.3,183.1611,10.3,8.217364
"RETIRADO",6838963,3.22e+08,2477370,39,17.1,170.0412,75.1,7.663937
"RETIRADO",1829445,4.62e+08,458006,11,15.8,60.88612,17.2,8.659858
"RETIRADO",264161,8.6e+07,1479793,11,16.3,195.251,17,7.84808
"VINCULADO",1495447,5.51e+08,1527662,0,14.6,54.3844,21.6,3.331011
"VINCULADO",3534542,6.09e+08,410067,42,3.2,0,16.4,3.109537
"VINCULADO",8148809,5.35e+08,2322011,11,16.9,0,90.2,2.435772
"RETIRADO",7966389,7.41e+08,1507246,18,1.3,205.5652,54.9,7.483019
"VINCULADO",3428173,4e+08,1502573,49,1.7,0,2,2.591376
"VINCULADO",1529570,2.68e+08,1689276,13,16.1,186.6338,13.8,8.283174
"RETIRADO",582100,8.68e+08,648635,19,16.3,162.4526,21.2,8.568925
"RETIRADO",7546644,4.67e+08,2752645,35,16.6,232.4206,52,8.005546
"VINCULADO",3175290,6.56e+08,387544,35,1,0,28.8,2.937595
"VINCULADO",7496073,1.799e+09,1453590,30,17.3,51.38893,47,3.176619
"RETIRADO",6960622,1.038e+09,890400,27,18.3,185.7172,94.4,7.901914
"VINCULADO",3383203,1.05e+09,1333859,5,1.6,14.6798,9.2,1.605799
"VINCULADO",7335690,6.06e+08,498707,24,15.5,16.71546,74.8,1.131984
"VINCULADO",6639954,5.4e+08,1757075,19,15.1,22.82512,75.2,2.760187
"VINCULADO",961185,1.33e+08,2177317,0,17,0,6.4,2.876678
"RETIRADO",7920051,1.686e+09,1722800,31,16.5,212.1726,70.6,8.577706
"RETIRADO",3123037,1.81e+08,1453460,15,3.2,190.222,13.1,7.806759
"VINCULADO",7563940,9.91e+08,1063970,8,3.2,47.279,57.6,1.792904
"RETIRADO",6041143,1.441e+09,2262105,29,1.2,239.7463,60.5,8.169044
"VINCULADO",6999900,9.1e+08,1330375,21,3,0,75.4,2.664133
"RETIRADO",7166235,1.02e+08,2365988,15,15.6,216.6171,81.8,7.987444
"VINCULADO",1506893,7.87e+08,445990,20,14.1,0,21.4,2.602439
"RETIRADO",3886409,7.41e+08,598457,6,1.8,281.4416,21,8.936019
"RETIRADO",360181,1.98e+08,2261115,48,15.6,269.3624,24.7,8.108622
"RETIRADO",8184627,3.87e+08,498021,16,1.9,308.6094,54.7,8.390839
"RETIRADO",3102323,1.075e+09,714750,13,0.2,77.8572,0,2.478156
"VINCULADO",1198150,2.86e+08,792472,9,15.1,20.62401,6.5,2.168628
"RETIRADO",1324205,2.89e+08,2437687,15,17.2,269.5662,30.4,8.779321
"RETIRADO",6504905,2.73e+08,364027,31,2.4,186.9355,76.5,7.874224
"VINCULADO",1123476,3.29e+08,1095331,15,15.6,3.354733,11.4,2.152039
"RETIRADO",7469116,6.07e+08,413081,17,1.1,246.1836,99.4,8.262204
"RETIRADO",1174227,6.77e+08,2030096,66,16.4,306.5223,17.9,8.362984
"VINCULADO",6317337,1.31e+09,1084826,20,16.9,3.655617,73.2,2.138875
"RETIRADO",2921305,8.3e+07,1425345,41,2,248.3804,22.5,8.063586
"VINCULADO",7118023,3.84e+08,849936,28,0.8,36.24687,68.9,2.909135
"VINCULADO",661714,4.18e+08,779445,18,16.2,31.80764,12.4,2.857462
"VINCULADO",150000,8.3e+07,721634,0,16.1,20.61403,13,3.106169
"VINCULADO",7489382,1.63e+09,2403696,15,14,9.505522,65,2.743535
"VINCULADO",321403,8.4e+07,1387445,54,17.6,16.70646,29.1,2.624192
"VINCULADO",7915848,7.21e+08,1005624,37,0.9,82.83426,71.2,2.980123
"VINCULADO",764048,1.15e+09,370048,21,15.2,53.79071,19,3.179803
"RETIRADO",4091190,8.61e+08,472001,11,2,54.50952,25.9,2.175584
"RETIRADO",7703171,1.83e+09,891626,18,2,261.2868,60.6,8.168948
"RETIRADO",7399997,1.512e+09,2268993,29,16.7,142.8494,55,8.433077
"RETIRADO",5623140,4.93e+08,1185567,35,3.2,174.6778,54.7,8.801868
"VINCULADO",3768450,3.99e+08,1085985,12,1.9,1.348871,1.2,3.579817
"VINCULADO",7206911,9.48e+08,1901524,16,15.5,67.53237,81.1,2.25252
"VINCULADO",7832278,1.855e+09,339164,19,14.8,0,93.8,2.219585
"RETIRADO",4196017,8.02e+08,724416,39,1.6,137.9854,12.4,8.12784
"RETIRADO",1123201,5.49e+08,944738,1,15.5,18.30979,20,2.645717
"VINCULADO",7270423,3.6e+08,439504,24,14.6,16.58697,73.2,3.071094
"VINCULADO",7399441,1.555e+09,450763,43,1.5,0,113.5,1.972241
"RETIRADO",1672942,1.15e+08,2358343,14,14.4,193.5502,12.5,8.464956
"RETIRADO",176767,8.3e+07,265814,27,15.6,241.083,10.1,8.923314
"RETIRADO",1322754,3.52e+08,1474119,44,17.2,221.7489,21.1,8.568331
"VINCULADO",7288994,1.771e+09,2120379,15,15.7,0,75.3,2.760067
"VINCULADO",7714836,5.75e+08,1338628,26,2.6,19.24301,58.9,3.026393
"VINCULADO",2917969,6.5e+08,1206256,27,3.2,8.372239,0,2.719017
"RETIRADO",7381695,1.01e+08,654687,26,15.5,205.4377,64.3,8.684581
"RETIRADO",7187463,1.96e+08,1430611,17,16.6,195.9917,94,8.129175
"VINCULADO",1483991,8.4e+07,1085663,51,16.2,0,21.1,1.827428
"VINCULADO",3433205,8.33e+08,933015,17,1.3,83.92202,7.5,3.061381
"VINCULADO",2906060,4.47e+08,372903,31,0.9,36.2019,6.3,2.890417
"VINCULADO",458948,1.42e+08,695343,8,16.2,60.53901,8.7,2.597459
"RETIRADO",434010,7.78e+08,426206,16,15.8,1.893856,9.9,2.650523
"VINCULADO",7149703,2.67e+08,1019490,30,16.2,7.97318,73.9,2.343152
"VINCULADO",879955,6.96e+08,894110,55,16.5,0,38,2.527705
"RETIRADO",1110839,2.64e+08,1236996,16,14.9,337.1519,4.9,7.793272
"RETIRADO",3981963,1.204e+09,1179004,34,3.7,69.36379,12.4,7.998878
"RETIRADO",7089023,5.04e+08,333760,33,15.5,249.6628,68,8.42516
"VINCULADO",2609916,5.62e+08,1727909,0,1.7,0,14.4,3.631706
"VINCULADO",1001537,1.42e+08,1150469,18,16.3,31.17656,7.2,3.668246
"RETIRADO",348642,8.4e+07,1933132,14,17.5,242.7587,17.7,8.493818
"RETIRADO",3624694,7.9e+08,2654621,13,3.2,146.0955,14.8,7.433918
"RETIRADO",3297267,3.72e+08,471884,12,1.1,230.6239,10.6,8.49819
"VINCULADO",798021,7.84e+08,2533320,30,14.8,5.849855,27.2,2.784513
"VINCULADO",3853390,8.5e+07,294933,17,2.5,23.74185,3.5,2.105658
"RETIRADO",8644895,1.889e+09,1925833,16,14.9,21.58796,54,3.207759
"VINCULADO",2542346,9.96e+08,1729572,20,16.2,0,13.2,3.614109
"VINCULADO",7211760,6.96e+08,2042773,39,0.6,0,93.8,2.185973
"VINCULADO",7720319,1.709e+09,1950683,16,1.2,0,62.8,2.244101
"RETIRADO",4478328,8.84e+08,325414,22,2.4,223.6104,22.7,8.2905
"RETIRADO",7046982,1.64e+09,1442144,24,3.9,198.2433,72.2,8.174985
"VINCULADO",763376,6.33e+08,1331741,36,15.8,31.37446,6.5,2.70712
"RETIRADO",7054211,3.99e+08,420319,5,17.2,22.48435,66.6,2.836877
"RETIRADO",2866660,8.3e+07,906454,20,1.8,179.8548,9.9,8.120082
"RETIRADO",2970966,6.52e+08,1577685,21,1.5,355.0975,34.7,8.489179
"VINCULADO",1321226,8.93e+08,2430212,10,16.6,37.06012,15,2.986951
"RETIRADO",1309330,8.91e+08,404529,24,15.4,218.1602,8.3,7.898687
"VINCULADO",7620066,1.7e+08,2582608,31,17.3,33.1952,51.4,2.890188
"VINCULADO",2076344,4.46e+08,995900,15,15.9,0,18.9,2.479349
"VINCULADO",2290195,8.83e+08,404657,12,2.7,0,22.7,3.166983
"VINCULADO",7262587,1.97e+08,1454061,27,16.2,59.84741,51.7,2.862191
"RETIRADO",7931258,3.83e+08,1469978,5,14.4,105.1652,75.8,8.624601
"RETIRADO",1005586,9.52e+08,2781629,43,17.5,0,2.6,3.511753
"RETIRADO",6759740,2.89e+08,386665,41,17.5,266.5162,51,8.171824
"RETIRADO",3892655,1.87e+08,549217,18,1.6,59.14069,14,3.007876
"RETIRADO",7326626,7.61e+08,2131375,15,16.1,124.7174,70.5,8.243466
"RETIRADO",7228751,1.457e+09,951843,25,14.7,227.3411,65,8.474082
"RETIRADO",3571534,1.42e+08,2010765,23,2.6,210.8473,11.5,8.346878
"VINCULADO",8039549,5.49e+08,2206402,15,16.2,328.9208,74.4,8.48621
"RETIRADO",6426667,6.48e+08,1569341,22,16,0,101.9,1.297226
"VINCULADO",1862553,5.98e+08,1979861,34,2.3,36.70049,23.6,2.770411
"RETIRADO",7379198,9.89e+08,833491,39,16,233.4599,80,8.10496
"RETIRADO",2626185,2e+08,1737859,41,1.7,285.1574,22.3,8.204134
"VINCULADO",8267293,1.769e+09,1026207,38,2.9,222.0271,80.2,8.572775
"VINCULADO",2869823,6.39e+08,362107,47,1.5,0,23.7,2.156065
"RETIRADO",7953759,1.941e+09,573559,25,3.1,182.2974,95.1,8.284518
"VINCULADO",7691787,6.63e+08,720348,28,1.3,0,71.2,1.844508
"VINCULADO",1229507,8.13e+08,1050831,35,16.7,41.73838,22.1,2.539598
"VINCULADO",150000,7.2e+08,299873,0,16.1,34.67553,1.3,2.421006
"RETIRADO",7427418,1.388e+09,2326765,33,15.9,146.0804,65.8,7.956213
"RETIRADO",7834967,6.54e+08,868591,15,2.8,64.79957,86.7,8.615501
"RETIRADO",7130462,6.33e+08,2203507,18,2.7,130.857,62.6,8.472473
"VINCULADO",6664585,4.59e+08,1831800,25,17.5,0,78.7,3.619409
"VINCULADO",1064940,5.75e+08,327630,21,14.1,203.341,19.1,8.403072
"RETIRADO",6990814,3.65e+08,1492250,30,0.8,283.6659,75.4,7.790101
"RETIRADO",617910,1.34e+08,3508124,25,15.9,92.98421,16.4,7.789729
"RETIRADO",8927343,8.4e+07,2372074,18,2.5,197.3981,91.8,8.259393
"RETIRADO",1498279,6.04e+08,1761481,27,15.4,219.0752,19.8,8.33796
"VINCULADO",6205326,1.492e+09,329091,37,16.7,50.48291,58.3,2.687082
"RETIRADO",7761764,4.57e+08,1761176,23,16.2,0,65.7,3.310343
"RETIRADO",2727778,5.83e+08,1607090,20,0.3,279.5387,17.3,8.700722
"VINCULADO",7454684,1.782e+09,958161,20,14.6,0,40.4,2.664733
"VINCULADO",1928155,3.73e+08,394759,10,14.8,0,20.9,2.928207
"VINCULADO",7263481,2.17e+08,1006724,42,16.8,3.660166,55.1,3.826207
"VINCULADO",535630,3.24e+08,1704065,26,16.4,76.64886,34.5,2.907006
"RETIRADO",3729092,4.12e+08,2137485,18,1.8,237.0349,28.3,8.445341
"VINCULADO",7642507,1.752e+09,937405,41,16.1,33.54566,87.7,2.874404
"VINCULADO",6745138,4.18e+08,837511,19,1.7,24.95535,64.8,3.607631
"VINCULADO",7372682,7.16e+08,1326190,11,0.1,0,82.7,3.270224
"RETIRADO",6900780,1.278e+09,633877,20,16.1,183.0304,46.1,8.006234
"RETIRADO",6400824,1.141e+09,1190022,1,3.7,175.8066,80.5,7.701594
"VINCULADO",1791232,8.5e+07,2416627,13,16.7,3.909581,11.6,2.695125
"RETIRADO",2865124,6.94e+08,588347,5,2.5,161.8409,2.5,7.898205
"RETIRADO",6606754,8.84e+08,462793,34,16.4,149.5588,90.9,7.799151
"VINCULADO",2951124,6.8e+08,1430539,48,2.3,151.0211,4.2,8.118856
"RETIRADO",1378130,6.85e+08,1778553,28,15.9,268.7902,8.1,8.264064
"RETIRADO",225510,9.96e+08,1395685,25,13.5,227.2083,16.5,7.945552
"VINCULADO",1451470,3.44e+08,1844898,36,17.8,0,11.5,1.903553
"RETIRADO",3715387,2.59e+08,982704,11,0,169.2384,8.8,8.889486
"VINCULADO",7886932,1.704e+09,2106061,26,14.9,21.39349,69.4,2.701795
"VINCULADO",2924753,6.69e+08,1475646,11,2.3,0,16.4,3.074935
"RETIRADO",6859174,1.425e+09,1611045,31,2.8,246.9738,91.7,8.121365
"RETIRADO",8205285,8.4e+07,1632100,40,16.5,170.4251,48.7,8.41697
"RETIRADO",3982111,1.305e+09,799503,26,1.9,225.1169,18.1,8.529143
"RETIRADO",1259379,4.79e+08,2154295,35,16.2,98.67639,16.3,8.347842
"RETIRADO",8415253,1.908e+09,928760,0,15.7,215.835,66.5,8.82609
"RETIRADO",3014294,7.37e+08,2115104,40,2.7,167.2614,15.2,8.22545
"RETIRADO",7330691,6.81e+08,915446,44,2.9,302.6812,57.4,8.110795
"VINCULADO",7410327,3.17e+08,371758,10,15.8,0,68.9,2.477623
"VINCULADO",6364297,3.46e+08,327067,2,0.4,0,41.9,2.863962
"RETIRADO",3091928,1.468e+09,948654,33,0.9,282.6131,2.4,8.854812
"RETIRADO",3118297,7.25e+08,1915810,50,3.9,252.9727,10.8,8.224081
"VINCULADO",730495,1.35e+08,1445045,27,15.1,0,30,2.639333
"VINCULADO",8056873,7.19e+08,1031144,13,13.7,0,48.7,3.281249
"VINCULADO",7796037,7.36e+08,518939,27,15.2,52.5453,52.9,2.913043
"VINCULADO",7839535,1.924e+09,1668099,22,2.4,15.12773,77.8,3.295895
"RETIRADO",6681940,5.24e+08,729491,28,15.2,252.3959,61.1,7.799694
"VINCULADO",6770826,1.635e+09,1247981,20,3.2,15.65565,42.4,2.905392
"VINCULADO",8201810,9.94e+08,2049262,22,15.9,0,66.9,2.362402
"VINCULADO",7142231,1.609e+09,444772,17,15.2,45.99885,81.8,2.0209
"VINCULADO",8079494,5.9e+08,1406136,32,1.3,0,72.7,3.190618
"RETIRADO",4037183,8.4e+07,1668148,2,1.1,156.9456,20.6,7.533812
"VINCULADO",1387268,2.77e+08,1324089,33,16.8,7.891478,20.2,2.652438
"RETIRADO",6288662,7.83e+08,354948,25,17.8,0,86.2,2.909494
"VINCULADO",6567851,7.01e+08,1012685,3,1.2,37.43509,88.2,2.4206
"RETIRADO",703642,8.09e+08,681459,26,14.9,186.7655,29.1,8.348627
"VINCULADO",1201793,3.17e+08,464013,16,16.9,17.64761,6.8,2.108058
"RETIRADO",7655994,3.77e+08,2799570,19,15.6,149.8056,61.5,7.517734
"RETIRADO",7364221,1.766e+09,646552,4,14.2,282.9818,75.5,7.686947
"RETIRADO",7726346,9.17e+08,1636026,45,2.2,212.248,93.4,8.304663
"VINCULADO",3354526,8.56e+08,904016,11,2,0,34.3,3.123577
"VINCULADO",2921865,3.98e+08,459980,51,2.8,41.37822,8.9,2.785026
"VINCULADO",3102036,6.9e+08,383023,37,0.8,0,21,2.057142
"VINCULADO",8411084,2.12e+08,1894954,26,14.6,0,62.8,2.49195
"VINCULADO",4821206,4.16e+08,2905845,32,1,0,0,2.51006
"RETIRADO",3780968,1.125e+09,2392457,49,1.1,216.1775,24.4,7.971804
"VINCULADO",1929537,4.49e+08,305896,44,16.1,49.44817,11.1,3.422116
"VINCULADO",7355102,7.58e+08,991360,35,18,0,84.1,2.29538
"VINCULADO",7973942,5.62e+08,1580437,30,0,232.2007,57.6,8.166817
"RETIRADO",3580607,7.89e+08,355867,26,3.7,227.0957,17,8.606314
"VINCULADO",1084273,9.1e+07,1060857,23,16.9,0,0,3.229778
"RETIRADO",747834,5.5e+08,1485103,27,17,242.5056,13.2,8.317721
"VINCULADO",7109421,1.594e+09,2897955,41,15.6,44.00899,62.9,2.475796
"VINCULADO",7123661,1.91e+08,364760,38,1.6,7.58046,75.1,2.559338
"RETIRADO",6844649,1.596e+09,387206,18,2.6,164.2346,58.5,9.160593
"VINCULADO",6777042,8.3e+07,1719709,31,3.6,0,76.8,1.965987
"VINCULADO",2619815,7.48e+08,2288119,19,4.1,41.06327,28.2,3.446893
"VINCULADO",7631383,5.2e+08,1673923,11,16.2,0,106.4,2.345812
"VINCULADO",1327829,8.4e+07,2285475,7,13.1,0,8.7,2.295291
"VINCULADO",3511856,3.97e+08,1182173,0,0.7,0,31.2,3.020548
"RETIRADO",1808660,1.444e+09,1813986,23,17.1,291.2972,14.5,8.244373
"RETIRADO",7626370,1.15e+08,1923217,34,17.3,0,77.4,1.859611
"VINCULADO",7465894,1.675e+09,390221,49,15.9,0,56.8,2.425868
"VINCULADO",7934192,7.79e+08,1399793,28,1.1,43.06955,57.9,2.254099
"RETIRADO",7879498,1.637e+09,1190883,16,15.6,121.0333,67.8,8.440361
"VINCULADO",6865374,6.16e+08,335364,0,16.6,0,37.1,3.12939
"RETIRADO",1609333,9.61e+08,2117909,30,14.6,366.0922,14.8,7.748919
"RETIRADO",7386534,1.636e+09,517827,6,17.9,186.8173,76.5,8.129299
"RETIRADO",1007091,8.5e+07,1057130,11,16.8,144.8355,38.8,8.200617
"RETIRADO",7773393,1.755e+09,1155818,38,2.3,190.7063,45.7,8.26903
"VINCULADO",7380683,6.19e+08,487180,50,0.2,0,70.6,2.219124
"VINCULADO",3454903,7.25e+08,930055,19,1.3,7.964365,11.1,2.165376
"RETIRADO",2971679,6.62e+08,1083996,39,2.6,139.3036,23,8.15254
"VINCULADO",7727875,1.668e+09,2530155,22,17.4,10.17592,75.1,1.986463
"VINCULADO",1415087,4.95e+08,1496383,12,15.7,25.9255,8.5,3.580594
"VINCULADO",4013290,4.81e+08,1681415,28,3.4,28.32355,20.8,2.644521
"RETIRADO",707223,1.48e+08,870192,19,16,33.32635,3.9,1.683953
"RETIRADO",3693250,7.81e+08,1962158,28,2.3,193.6208,5,8.509431
"VINCULADO",4381933,4.16e+08,778155,41,2.4,163.5884,23.1,8.144276
"RETIRADO",4299952,3.06e+08,338801,30,1.2,0,25,2.042113
"RETIRADO",7595339,4.35e+08,1803182,8,15.4,213.6133,46.5,8.801592
"VINCULADO",6507109,1.58e+09,477364,20,16.1,0,79.9,3.093196
"RETIRADO",3115388,7.52e+08,465657,42,2.7,225.0707,15.2,8.164933
"RETIRADO",3201864,6.84e+08,1437286,7,1.2,320.6282,7.3,7.690704
"VINCULADO",528486,1.06e+08,1442244,21,16,8.122479,13.3,3.269954
"VINCULADO",6733398,2.46e+08,422142,7,0,5.521324,107.4,2.577846
"VINCULADO",7469684,2.5e+08,296095,37,17.2,10.69357,52.1,2.410352
"RETIRADO",7025987,1.667e+09,762275,21,15.8,186.8994,95.3,8.803513
"RETIRADO",2763937,5.03e+08,1317288,5,2.6,166.3309,0.3,8.773182
"RETIRADO",7880644,5.04e+08,414224,46,1.2,159.349,69.1,8.252991
"VINCULADO",7432027,8.7e+07,715426,6,14.5,7.530313,71.9,2.167859
"VINCULADO",7603014,9.06e+08,1006161,20,1.6,0,31.3,3.336448
"VINCULADO",6821558,4.6e+08,1418504,54,14.7,0,66.6,2.563593
"RETIRADO",3489995,3.09e+08,362354,22,1.7,0,9.5,2.76122
"VINCULADO",7675488,1.647e+09,2197958,19,2.4,250.3232,68.2,8.246921
"RETIRADO",7409983,1.8e+08,385677,19,4.4,181.7569,77.1,7.944415
"VINCULADO",930871,5.92e+08,2323112,46,15.4,0,6.5,3.727981
"VINCULADO",4453364,8.41e+08,323351,25,2.2,44.7282,8.2,2.848653
"RETIRADO",2636058,6.01e+08,960288,0,2.3,314.2126,19.7,7.724322
"RETIRADO",3093655,8.49e+08,465546,31,2,312.1842,3,8.70883
"RETIRADO",3902289,1.042e+09,1177020,47,0.8,119.9171,8.2,8.840383
"RETIRADO",3034882,2.94e+08,2394701,30,1.3,253.7176,37.5,8.021522
"RETIRADO",6782030,1.415e+09,1157437,6,18.4,187.2259,79.7,8.475862
"VINCULADO",3193133,3.5e+08,1969578,27,1.2,58.50194,28.5,3.035704
"VINCULADO",1108662,2.59e+08,1951509,11,16.1,39.89688,9.6,2.595763
"VINCULADO",7732639,7.23e+08,1137106,7,15.8,29.91737,82.7,2.29585
"RETIRADO",272658,6.57e+08,405888,11,15.8,203.4951,14.6,8.388944
"RETIRADO",831694,1.93e+08,338683,24,15.8,0,15.7,3.138362
"VINCULADO",3257753,5.44e+08,2624227,28,1.3,0.9031312,23,2.359377
"VINCULADO",7179001,4.54e+08,2859596,22,1.7,0,68.4,2.538816
"VINCULADO",3184707,8.59e+08,1969402,19,1.9,41.95288,10.2,2.957619
"RETIRADO",701709,3.97e+08,1737654,33,17.2,270.4632,17.5,8.478515
"RETIRADO",1593702,3.66e+08,3209298,13,15.1,149.6346,24.4,8.664328
"VINCULADO",1314692,2.23e+08,2503057,28,15.2,79.87042,11,3.199974
"VINCULADO",185842,2.83e+08,936223,31,17.2,28.98594,31.2,3.132701
"VINCULADO",1196044,6.12e+08,2219285,29,14.9,43.73484,20.8,2.593067
"RETIRADO",3243344,7.65e+08,1887345,36,2.3,78.32938,13.5,8.582203
"RETIRADO",8289076,1e+08,367395,26,3.2,167.3824,48.1,8.247637
"VINCULADO",971873,2.25e+08,703467,48,17.8,0.713407,9.2,1.742061
"RETIRADO",7311539,1.555e+09,2284010,27,1.6,191.6325,34.3,8.62147
"RETIRADO",150000,3.69e+08,1565242,36,16.1,279.869,14.8,8.703981
"RETIRADO",2666294,3.92e+08,1338497,17,1.9,157.4976,0,8.046214
"VINCULADO",1122700,2.53e+08,1706223,43,16,46.64277,14.6,3.151122
"VINCULADO",3256357,7.13e+08,1425284,23,1.3,111.1458,26.8,7.888636
"RETIRADO",3894691,8.4e+07,2312353,21,1.6,184.7532,22.8,8.408805
"VINCULADO",1787491,7.83e+08,436913,24,15.5,0,8.1,2.791619
"RETIRADO",7886200,1.884e+09,576274,44,2.2,138.7455,41.9,8.38591
"VINCULADO",1188752,2.84e+08,1667629,25,16.9,52.74298,10.9,1.565342
"RETIRADO",404639,8.4e+07,1296743,43,16.2,196.3103,18.2,8.050988
"VINCULADO",3765828,6.7e+08,1478545,42,3.6,18.17967,17.9,2.228083
"RETIRADO",724595,3.18e+08,2418974,37,14.7,152.5218,25.6,7.271132
"VINCULADO",1433751,8.11e+08,414733,0,15.8,0,21.1,2.618944
"RETIRADO",1244250,4.53e+08,382887,21,15.1,154.4386,23.8,7.928921
"VINCULADO",7056666,2.83e+08,2603429,13,1,0,64.9,2.177094
"RETIRADO",7677367,1.044e+09,345278,25,15.1,216.7295,79.9,7.721375
"VINCULADO",963425,1.102e+09,478045,6,16.3,24.97273,19.4,2.69792
"VINCULADO",6970796,1.461e+09,1967680,12,1.8,15.53601,99.5,2.727522
"RETIRADO",7140722,5.42e+08,2047539,0,15.8,318.7412,51,8.199262
"RETIRADO",7023131,3.93e+08,2038900,29,15.2,267.3815,53.3,7.586504
"RETIRADO",8305359,1.831e+09,758955,20,17.1,124.7053,64,7.746011
"RETIRADO",1463987,8.3e+07,1343157,24,17,262.7905,15.5,7.962217
"VINCULADO",7419408,7.39e+08,1154993,19,3.7,7.70712,77.1,2.095401
"RETIRADO",252635,7.53e+08,1492439,23,15.9,223.9978,25.5,9.142882
"RETIRADO",1041360,2.06e+08,1470016,46,15.8,225.7482,16.7,8.162701
"VINCULADO",8206013,6.38e+08,328215,29,14.4,0,89.6,2.312402
"VINCULADO",812708,1.116e+09,721885,26,16.7,20.7362,4.6,3.481794
"VINCULADO",3025200,6.5e+08,1265550,26,2,21.02439,29.4,2.456585
"VINCULADO",4028506,8.67e+08,1021769,21,0.8,0,6.8,3.137486
"RETIRADO",7297954,2.79e+08,385721,23,17.3,138.7955,64,8.622215
"RETIRADO",6851695,1.401e+09,433989,60,15.4,232.3058,69.8,8.69611
"RETIRADO",6782179,9.56e+08,1664445,32,16.3,202.5829,53.7,8.368038
"VINCULADO",7474379,1.833e+09,268303,10,15.2,52.26911,86,1.681147
"RETIRADO",7354629,8.4e+07,1327327,26,2.7,248.4434,40.4,8.48491
"RETIRADO",3042872,9.88e+08,726871,27,1.6,239.8039,32.8,8.779298
"VINCULADO",7451108,1.805e+09,909400,0,0.2,34.70345,63.5,2.609337
"VINCULADO",809376,6.83e+08,2021060,18,15.9,0,13.5,2.791215
"RETIRADO",7391412,6.21e+08,358605,14,17.4,113.843,60.5,8.886934
"RETIRADO",7250013,9.8e+07,2909801,31,3.4,179.0428,59.5,8.472621
"RETIRADO",3331683,2.19e+08,2124273,38,1.6,168.7645,18.5,8.434532
"RETIRADO",2813716,8.5e+08,629978,25,0.7,286.1737,28.6,8.425131
"VINCULADO",8122434,3.8e+08,1831962,12,2,0,81.6,2.924268
"RETIRADO",1239221,2.78e+08,1511436,29,15.6,134.5426,14.3,7.494033
"VINCULADO",3483090,2.84e+08,2026188,48,1.7,25.33547,13.1,2.726851
"VINCULADO",1089404,2.39e+08,1359142,27,15.8,24.61375,2.7,2.821217
"VINCULADO",7904868,4.34e+08,455502,22,16.5,22.00816,66.2,2.456672
"VINCULADO",816366,1.74e+08,1571604,44,16.3,34.03332,18.2,2.704949
"RETIRADO",6405957,3.3e+08,374380,21,15.9,223.2409,41.2,8.817729
"VINCULADO",3553480,4.83e+08,2155182,0,1.5,7.779013,36.1,3.523191
"RETIRADO",3573734,7.54e+08,1183363,37,3,242.1796,18.1,7.8175
"VINCULADO",7187246,6.33e+08,1570639,2,16.3,26.359,62.2,2.000605
